subscriber_id,account_number,msisdn,id_number,plan,contract_type,network_type,service_status,acquisition_channel,payment_method,region,device_type,node_id,tenure_months,activation_date,created_date,closed_date,last_recharge_days_ago,sla_hours,monthly_charges,data_volume_mb,data_overage_mb,call_minutes,sms_count,intl_call_minutes,roaming_flag,avg_recharge_amount,latency_ms,signal_strength_dbm,complaint_count,support_calls,nps_score,csat_score,app_logins_monthly,refund_amount,payment_failures,days_overdue,bill_shock_flag,paperless_billing,plan_upgrades,reactivation_count,churn
SUB00373,ACC753581,27608999811,8999339405092,Business Pro,One Year,3G,Suspended,Online Portal,EFT,Gauteng,Router,BTS_PTA_012,59,2025-06-18,2024-12-23T01:00:00,2024-12-27T00:18:00,60,4,861.9,971.9,517.3,204.0,24,0.0,0,51.29,269.6,-102.6,5,0,1,3.4,12,436.63,0,0,1,0,0,0,0
SUB00374,ACC523398,27604486623,9578849916080,Postpaid 999,One Year,NB-IoT,Active,Agent,Credit Card,KwaZulu-Natal,Router,BTS_CPT_007,16,2025-05-24,2024-08-17T23:00:00,2024-08-21T20:48:00,55,8,841.74,514.7,296.0,498.9,34,0.0,0,45.86,441.0,-81.6,0,2,8,4.5,14,0.0,0,0,1,0,1,0,0
SUB00375,ACC684185,27605189838,9743677524080,Postpaid 999,Two Year,NB-IoT,Active,Direct Sales,Voucher,Limpopo,Wearable,BTS_JHB_001,4,2025-06-12,2024-08-29T02:00:00,2024-08-29T03:42:00,59,4,462.41,492.2,42.1,1452.3,35,0.0,0,0.0,247.4,-78.4,2,0,1,3.5,15,51.47,0,0,0,1,0,0,1
SUB00376,ACC429493,27607714002,8166849964092,Prepaid Basic,Month-to-Month,NB-IoT,Active,Direct Sales,EFT,North West,Tablet,BTS_DBN_003,71,2025-04-14,2024-05-18T14:00:00,2024-05-22T07:42:00,9,48,246.76,296.4,27.0,27.6,32,0.0,0,0.0,14.5,-109.3,1,1,8,1.2,9,253.54,1,37,0,0,0,0,0
SUB00377,ACC576515,27604409585,8879175728197,IoT SIM,Two Year,NB-IoT,Active,Online Portal,Debit Order,KwaZulu-Natal,Wearable,BTS_PTA_012,27,2024-06-21,2024-02-21T13:00:00,2024-02-25T05:24:00,28,24,270.18,600.6,148.1,105.2,31,0.0,0,0.0,234.8,-62.9,2,1,1,4.0,20,6.85,0,0,0,0,1,0,0
SUB00378,ACC855227,27603467558,8673244722093,Prepaid Basic,Month-to-Month,5G,Terminated,Direct Sales,Credit Card,Mpumalanga,Feature Phone,BTS_CPT_007,34,2024-07-30,2024-08-01T05:00:00,2024-08-02T23:00:00,71,48,702.65,,369.0,215.1,33,0.0,0,65.39,286.0,-106.2,1,0,0,2.2,9,224.65,1,4,0,0,2,0,0
SUB00379,ACC893860,27606794317,9163981822180,Postpaid 999,One Year,2G,Active,Retail Store,EFT,KwaZulu-Natal,IoT Device,BTS_PTA_012,36,2024-06-05,2024-01-31T01:00:00,2024-02-01T14:12:00,58,8,1204.41,1307.7,31.0,552.7,33,0.0,0,144.52,21.1,,1,4,10,3.0,9,155.83,0,0,1,1,1,0,0
SUB00380,ACC672217,27604092489,9475872724186,Business Pro,Month-to-Month,NB-IoT,Active,Retail Store,N/A,Mpumalanga,Router,BTS_NM_009,58,2024-09-26,2024-09-27T21:00:00,2024-09-29T09:42:00,12,8,504.66,559.9,47.5,128.6,29,0.0,0,49.27,182.4,-72.0,0,1,6,2.4,13,0.0,0,0,0,0,1,0,0
SUB00381,ACC484779,27604675181,8180995829197,Business Pro,Two Year,4G LTE,Terminated,Direct Sales,Debit Order,KwaZulu-Natal,Feature Phone,BTS_JHB_001,64,2025-01-01,2024-09-26T14:00:00,2024-09-27T23:06:00,8,8,497.56,306.3,92.9,499.8,17,0.0,0,0.0,433.7,-81.1,3,0,1,3.6,11,233.96,0,0,0,0,1,0,0
SUB00382,ACC846933,27603750218,8448641416198,Prepaid Smart,Month-to-Month,3G,Active,Direct Sales,Mobile Money,KwaZulu-Natal,Feature Phone,BTS_NM_009,75,2024-01-10,2024-03-26T03:00:00,2024-03-26T18:00:00,20,48,266.09,6751.3,191.4,15.9,32,28.08,1,0.0,252.7,-73.2,1,3,6,1.3,8,387.78,0,0,0,1,0,0,0
SUB00383,ACC360725,27608175638,9328389848186,Prepaid Smart,Two Year,5G,Suspended,Agent,Debit Order,Northern Cape,Smartphone,BTS_CPT_007,21,2025-11-19,2024-02-24T03:00:00,2024-02-27T08:12:00,76,8,1018.86,925.8,898.4,138.6,24,0.0,0,118.34,320.2,-98.9,0,0,5,2.9,14,0.0,0,0,1,1,0,0,1
SUB00384,ACC416109,27602799972,8940038316184,Business Pro,Two Year,5G,Suspended,Retail Store,Mobile Money,Limpopo,Feature Phone,BTS_NM_009,6,2024-11-16,2024-09-28T01:00:00,2024-09-30T08:48:00,38,48,557.34,1581.8,427.2,318.1,24,0.0,0,0.0,137.1,-109.2,1,2,5,1.4,8,453.1,0,0,0,0,0,0,0
SUB00385,ACC964295,27606300589,9379568336096,Prepaid Basic,Two Year,2G,Active,Direct Sales,EFT,Gauteng,Feature Phone,BTS_EL_005,40,2024-05-24,2024-07-24T08:00:00,2024-07-25T22:30:00,80,8,733.83,892.9,257.5,610.0,40,0.0,0,0.0,373.0,-93.0,2,0,9,3.9,12,267.08,0,0,0,0,2,0,0
SUB00386,ACC943349,27603497999,8100375760188,Business Pro,One Year,NB-IoT,Active,Retail Store,Debit Order,Free State,Feature Phone,BTS_PTA_012,52,2025-10-22,2024-12-25T11:00:00,2024-12-27T20:48:00,87,48,968.0,1194.7,97.2,10.9,30,0.0,0,0.0,355.5,-105.2,0,1,2,3.3,14,0.0,0,0,1,0,0,0,0
SUB00387,ACC637533,27605718131,9477892438093,Business Pro,Two Year,NB-IoT,Active,Agent,EFT,North West,IoT Device,BTS_EL_005,46,2024-01-09,2024-01-18T17:00:00,2024-01-22T04:30:00,26,48,232.36,740.1,485.1,636.9,27,0.0,0,0.0,240.7,-60.4,1,1,10,2.7,11,480.39,0,0,0,1,2,0,0
SUB00388,ACC277615,27609231775,8005085722184,Prepaid Basic,One Year,NB-IoT,Suspended,Retail Store,Mobile Money,,Tablet,BTS_PTA_012,76,2025-10-02,2024-03-25T22:00:00,2024-03-26T23:12:00,61,24,925.76,1320.1,100.5,11.5,39,0.0,0,0.0,155.4,-52.6,0,0,9,3.3,10,0.0,0,0,1,1,0,0,0
SUB00389,ACC839862,27605175243,9524634429098,Postpaid 199,Two Year,3G,Active,Retail Store,Voucher,North West,,BTS_DBN_003,27,2025-07-24,2024-12-07T19:00:00,2024-12-11T12:54:00,88,8,283.55,474.1,344.8,1139.6,20,0.0,0,0.0,142.5,-56.6,0,4,1,3.3,12,0.0,0,0,0,1,1,0,0
SUB00390,ACC273953,27608727117,8768439573096,Postpaid 999,Month-to-Month,NB-IoT,Terminated,Online Portal,Voucher,KwaZulu-Natal,Router,BTS_CPT_007,57,2024-01-15,2024-12-15T10:00:00,2024-12-17T02:54:00,5,8,111.05,1831.4,159.2,19.0,26,0.0,0,129.49,114.3,-99.1,2,0,7,2.4,17,196.19,0,0,0,0,0,0,0
SUB00391,ACC882170,27603680319,9473979228090,Postpaid 999,Two Year,2G,Terminated,Agent,EFT,Free State,Tablet,BTS_NM_009,35,2025-08-02,2024-05-10T00:00:00,2024-05-13T18:42:00,58,48,664.68,393.2,528.7,672.2,29,0.0,0,0.0,145.0,-57.4,3,1,7,2.5,9,,0,0,0,1,0,0,0
SUB00392,ACC655521,27607606401,9419399529182,Postpaid 499,Two Year,NB-IoT,Active,Referral,EFT,Western Cape,IoT Device,BTS_DBN_003,30,2025-12-01,2024-12-17T11:00:00,2024-12-20T11:30:00,59,24,194.5,39.2,127.6,203.2,35,0.0,0,110.45,249.6,-91.2,3,0,8,4.8,11,209.95,0,0,0,1,0,0,0
SUB00393,ACC406746,27609392003,9734099316086,Prepaid Basic,One Year,5G,Active,Direct Sales,Debit Order,Limpopo,Smartphone,BTS_NM_009,63,2024-08-03,2024-12-19T21:00:00,2024-12-22T13:24:00,72,8,371.54,221.8,1540.8,4.1,32,0.0,0,0.0,218.4,-62.9,2,1,6,2.4,11,101.03,2,11,1,0,0,0,0
SUB00394,ACC912497,27604337215,9892709271089,Prepaid Smart,Two Year,4G LTE,Active,Agent,EFT,North West,Tablet,BTS_CPT_007,74,2025-01-09,2024-05-01T06:00:00,2024-05-01T19:48:00,87,24,998.77,5655.6,286.2,449.5,27,0.0,0,0.0,76.0,,2,1,0,5.0,11,58.79,0,0,1,0,1,0,0
SUB00395,ACC687049,27608957599,9266587355182,Postpaid 499,One Year,NB-IoT,Active,Direct Sales,Voucher,Northern Cape,Wearable,BTS_CPT_007,60,2024-09-08,2024-09-21T03:00:00,2024-09-21T11:48:00,25,8,1077.4,2054.9,39.7,649.4,28,115.42,1,26.1,12.1,-89.7,1,3,2,5.0,12,66.5,1,27,1,0,1,0,0
SUB00396,ACC843652,27606155500,8058004992194,Postpaid 199,One Year,5G,Active,Direct Sales,Voucher,Mpumalanga,IoT Device,BTS_NM_009,6,2025-07-29,2024-03-06T12:00:00,2024-03-08T08:00:00,17,48,543.84,606.9,153.1,26.6,28,0.0,0,0.0,168.6,-91.4,1,3,3,1.3,7,434.97,0,0,0,1,1,0,0
SUB00397,ACC896257,27609222111,8519287413089,Prepaid Basic,One Year,3G,Terminated,Direct Sales,Voucher,Mpumalanga,Wearable,BTS_EL_005,6,2025-08-01,2024-06-15T09:00:00,2024-06-18T09:42:00,10,24,1247.86,,402.5,329.6,34,28.82,1,0.0,307.5,-67.1,0,0,0,2.1,12,0.0,0,0,1,0,0,0,0
SUB00398,ACC387211,27604011040,9797063085081,Prepaid Smart,Month-to-Month,2G,Active,Agent,Voucher,Northern Cape,Wearable,BTS_CPT_007,46,2024-11-14,2024-05-02T19:00:00,2024-05-05T23:06:00,18,4,482.84,330.1,12.9,,31,0.0,0,0.0,180.4,-87.8,3,3,5,2.0,14,276.72,0,0,0,1,0,0,0
SUB00399,ACC186921,27608000299,8197684885191,Prepaid Basic,Two Year,5G,Active,Agent,Debit Order,KwaZulu-Natal,IoT Device,BTS_EL_005,21,2025-08-05,2024-08-02T06:00:00,2024-08-03T13:00:00,87,4,233.75,2581.3,105.5,29.6,28,0.0,0,84.07,22.6,-69.1,1,0,1,2.6,18,79.95,0,0,0,0,0,0,0
SUB00400,ACC502801,27601307112,9060109204083,,Two Year,2G,Terminated,Direct Sales,Credit Card,Limpopo,Wearable,BTS_DBN_003,6,2025-02-06,2024-04-19T09:00:00,2024-04-20T12:12:00,14,24,779.16,957.9,65.1,51.6,26,0.0,0,139.66,139.1,-78.7,0,2,7,1.6,14,0.0,0,0,0,1,1,0,0
SUB00401,ACC930848,27609300861,8213755580098,IoT SIM,Month-to-Month,5G,Active,Retail Store,Credit Card,Northern Cape,Feature Phone,BTS_DBN_003,44,2025-11-02,2024-07-04T12:00:00,2024-07-05T04:00:00,69,24,236.91,69.1,385.1,209.6,30,0.0,0,102.52,304.7,,2,4,2,,12,147.35,0,0,0,0,1,0,0
SUB00402,ACC961276,27608616797,8386958210192,Prepaid Basic,Two Year,NB-IoT,Active,Direct Sales,EFT,Mpumalanga,Tablet,BTS_NM_009,78,2025-09-12,2024-10-18T23:00:00,2024-10-21T05:12:00,24,24,1090.2,3215.7,94.7,458.8,28,0.0,0,0.0,278.5,-75.3,1,1,3,2.1,17,343.31,0,0,1,0,0,0,0
SUB00403,ACC764477,27605284479,8282216974198,Postpaid 499,Two Year,3G,Active,Referral,Voucher,Eastern Cape,Smartphone,BTS_PTA_012,36,2025-06-04,2024-05-11T08:00:00,2024-05-14T20:06:00,53,4,157.57,719.7,215.8,24.6,31,0.0,0,30.59,231.4,-61.0,3,0,8,4.5,13,239.58,0,0,0,0,1,0,0
SUB00404,ACC134040,27604024603,9660468674090,Prepaid Basic,Month-to-Month,5G,Active,Referral,Credit Card,Northern Cape,Tablet,BTS_CPT_007,43,2024-01-20,2024-04-12T13:00:00,2024-04-15T06:18:00,11,24,186.82,117.2,123.1,458.9,39,0.0,0,0.0,200.7,-109.7,2,1,10,2.4,11,325.31,0,0,0,0,0,0,1
SUB00405,ACC452366,27601719470,9667725030097,Business Pro,Month-to-Month,5G,Active,Online Portal,Debit Order,Northern Cape,Wearable,BTS_EL_005,15,2024-09-11,2024-01-04T02:00:00,2024-01-05T11:24:00,80,48,252.24,1289.3,179.2,136.0,37,0.0,0,139.42,340.8,-78.9,0,2,9,3.2,15,0.0,0,0,0,0,0,0,1
SUB00406,ACC164704,27605656825,8417131458090,Postpaid 999,Two Year,NB-IoT,Active,Retail Store,EFT,Western Cape,Feature Phone,BTS_CPT_007,56,2025-06-23,2024-12-17T12:00:00,2024-12-20T23:42:00,22,24,1116.89,1616.4,38.9,98.4,31,50.39,1,28.4,387.0,-72.8,0,0,0,4.1,11,0.0,1,15,1,1,0,0,0
SUB00407,ACC177609,27607969192,8640543632094,Prepaid Basic,Two Year,3G,Active,Referral,Voucher,Western Cape,Tablet,BTS_CPT_007,27,2025-02-15,2024-02-15T20:00:00,2024-02-17T04:12:00,72,4,131.95,4574.7,22.8,253.2,29,34.33,1,133.39,,-71.6,0,0,0,1.4,10,0.0,1,4,0,1,0,0,1
SUB00408,ACC520425,27607714091,9373428869085,Prepaid Smart,Month-to-Month,NB-IoT,Active,Online Portal,Credit Card,Mpumalanga,Tablet,BTS_PTA_012,21,2025-12-06,2024-06-07T02:00:00,2024-06-08T04:42:00,64,8,536.93,7702.4,5.5,502.9,23,0.0,0,112.25,240.3,-102.6,0,0,7,2.7,14,0.0,0,0,0,0,0,0,0
SUB00409,ACC510278,27608470653,8675456240089,Postpaid 199,Two Year,4G LTE,Suspended,Referral,EFT,KwaZulu-Natal,Wearable,BTS_EL_005,74,2025-12-22,2024-03-01T18:00:00,2024-03-03T11:48:00,50,48,1221.91,,77.9,63.4,30,0.0,0,88.53,176.3,-76.8,0,2,7,3.3,10,0.0,1,59,1,1,0,0,0
SUB00410,ACC528324,27604154489,8931223975189,IoT SIM,One Year,4G LTE,Active,Direct Sales,EFT,Western Cape,Smartphone,BTS_EL_005,8,2025-08-27,2024-02-27T10:00:00,2024-02-28T16:54:00,61,8,342.42,1045.1,11.3,287.0,26,0.0,0,75.06,296.2,-50.7,4,1,3,3.0,14,182.77,0,0,0,0,0,0,0
SUB00411,ACC805208,27601019573,9146507927091,Postpaid 499,Two Year,NB-IoT,Active,Online Portal,Debit Order,Mpumalanga,IoT Device,BTS_CPT_007,24,2024-11-07,2024-11-16T19:00:00,2024-11-20T01:18:00,89,4,412.52,5127.8,415.2,110.4,34,0.0,0,0.0,205.3,-59.9,2,0,7,3.0,11,293.25,2,20,0,0,0,0,1
SUB00412,ACC784319,27604247676,8374317071086,Postpaid 999,Two Year,2G,Active,Online Portal,Voucher,Free State,Feature Phone,BTS_DBN_003,56,2024-10-04,2024-06-13T01:00:00,2024-06-16T01:36:00,56,24,222.51,1010.7,382.6,304.1,37,0.0,0,0.0,257.4,-83.3,1,0,9,2.7,8,395.34,0,0,0,0,2,0,0
SUB00413,ACC366790,27609143818,9661204003183,Postpaid 199,Month-to-Month,2G,Active,Retail Store,EFT,Limpopo,Smartphone,BTS_CPT_007,9,2025-06-06,2024-12-04T18:00:00,2024-12-06T12:48:00,72,48,563.88,1066.5,244.4,,34,6.17,1,121.28,426.9,,0,1,10,1.8,7,0.0,0,0,0,0,1,0,0
SUB00414,ACC739722,27609284523,9007579333093,Postpaid 999,One Year,NB-IoT,Active,Referral,Debit Order,Free State,Wearable,BTS_CPT_007,29,2024-04-23,2024-05-28T11:00:00,2024-05-30T21:42:00,58,8,757.35,173.2,19.2,136.0,23,0.0,0,0.0,297.3,-68.1,1,0,8,1.8,19,289.49,1,2,0,0,0,0,0
SUB00415,ACC167589,27607397763,9038939157083,IoT SIM,One Year,2G,Active,Referral,Mobile Money,Mpumalanga,IoT Device,BTS_JHB_001,45,2024-08-25,2024-01-30T18:00:00,2024-01-31T16:48:00,42,24,135.1,2674.7,297.4,161.3,31,0.0,0,0.0,427.8,-72.8,2,2,5,4.6,14,286.16,0,0,0,0,1,0,0
SUB00416,ACC365948,27605563975,8962476849095,Business Pro,One Year,3G,Active,Retail Store,Mobile Money,North West,IoT Device,BTS_JHB_001,1,2024-12-07,2024-08-08T21:00:00,2024-08-12T10:30:00,34,48,747.95,1632.7,30.8,88.6,30,72.81,1,0.0,96.0,-52.7,2,0,10,1.4,11,301.42,0,0,0,1,1,1,0
SUB00417,ACC485092,27605701588,9308428736088,IoT SIM,Two Year,4G LTE,Active,Retail Store,EFT,KwaZulu-Natal,Tablet,BTS_PTA_012,51,2025-07-29,2024-07-25T14:00:00,2024-07-27T05:24:00,15,8,754.55,1246.3,75.8,1049.6,30,0.0,0,0.0,261.4,-81.9,0,1,3,1.5,7,0.0,0,0,0,0,0,0,0
SUB00418,ACC180406,27601459811,9649641257180,Prepaid Smart,Month-to-Month,5G,Active,Retail Store,Voucher,Free State,Smartphone,BTS_CPT_007,63,2025-08-28,2024-04-24T18:00:00,2024-04-25T11:18:00,37,48,118.57,2426.5,0.7,65.0,31,0.0,0,0.0,320.7,-53.5,3,2,9,,17,290.44,0,0,0,1,0,1,0
SUB00419,ACC872749,27601535612,9793233073196,Postpaid 999,Month-to-Month,3G,Active,Online Portal,Voucher,Gauteng,Wearable,BTS_NM_009,78,2025-04-04,2024-02-23T21:00:00,2024-02-27T10:36:00,23,4,249.62,,1006.7,111.5,28,0.0,0,0.0,10.7,-90.7,0,1,3,1.9,13,,0,0,1,0,0,1,0
SUB00420,ACC858213,27606313668,9878756478185,Postpaid 499,One Year,4G LTE,Active,Online Portal,Mobile Money,Mpumalanga,Router,BTS_CPT_007,14,2025-07-08,2024-10-13T07:00:00,2024-10-17T02:48:00,54,8,624.54,5080.8,511.1,8.2,32,0.0,0,71.49,317.2,-106.5,1,1,4,3.5,15,304.67,1,54,0,1,0,0,0
SUB00421,ACC817125,27602885703,9756209804085,Business Pro,Two Year,4G LTE,Active,Online Portal,Mobile Money,Limpopo,Router,BTS_CPT_007,60,2025-09-09,2024-06-29T11:00:00,2024-06-30T02:24:00,79,48,1039.02,2156.3,557.7,815.9,23,0.0,0,109.46,243.1,-83.4,1,2,9,3.9,6,423.28,1,35,1,1,1,0,0
SUB00422,ACC349776,27605005622,9393876956186,IoT SIM,Month-to-Month,NB-IoT,Active,Referral,Credit Card,North West,IoT Device,BTS_CPT_007,35,2025-03-17,2024-08-21T13:00:00,2024-08-23T02:54:00,10,48,260.64,872.9,282.9,,32,0.0,0,47.96,307.6,,1,1,4,2.6,9,229.62,0,0,0,0,1,0,0
SUB00423,ACC727489,27605940735,8025668704184,Prepaid Basic,One Year,2G,Suspended,Direct Sales,EFT,Gauteng,Smartphone,BTS_DBN_003,77,2024-01-13,2024-11-22T07:00:00,2024-11-25T11:12:00,75,24,200.7,2328.4,442.3,28.3,30,0.0,0,116.61,33.4,-55.4,2,3,3,1.6,11,362.56,0,0,0,1,0,0,0
SUB00424,ACC251271,27603577370,9782025397096,Prepaid Basic,Month-to-Month,2G,Active,Online Portal,Voucher,Eastern Cape,Smartphone,BTS_JHB_001,82,2024-10-06,2024-05-15T04:00:00,2024-05-15T04:48:00,54,8,1069.2,2932.6,268.3,251.2,34,0.0,0,31.15,102.6,-59.7,0,1,1,1.3,20,0.0,2,30,1,0,1,0,1
SUB00425,ACC501148,27601649132,8988873499184,Prepaid Basic,Two Year,3G,Suspended,Online Portal,Credit Card,North West,Tablet,BTS_PTA_012,35,2024-07-14,2024-05-04T06:00:00,2024-05-07T20:54:00,43,4,760.11,2439.3,193.3,30.7,26,0.0,0,0.0,46.1,-93.0,0,1,9,4.1,15,0.0,0,0,0,0,0,0,0
SUB00426,ACC597232,27607496469,9100327874194,Postpaid 499,Month-to-Month,3G,Active,Direct Sales,Debit Order,KwaZulu-Natal,IoT Device,BTS_JHB_001,48,2024-11-14,2024-03-08T16:00:00,2024-03-11T19:24:00,32,24,814.42,793.7,99.1,763.6,30,0.0,0,0.0,447.3,-79.3,3,2,3,2.0,11,127.9,0,0,1,0,2,0,0
SUB00427,ACC920296,27602870603,8697586242092,Prepaid Basic,Month-to-Month,NB-IoT,Active,Referral,Voucher,Mpumalanga,IoT Device,BTS_JHB_001,2,2025-08-17,2024-11-17T20:00:00,2024-11-19T18:06:00,35,48,631.17,3774.2,71.7,85.5,26,44.53,1,0.0,396.1,-82.2,0,1,1,2.8,9,0.0,0,0,0,1,0,0,0
SUB00428,ACC497722,27603770201,8283972408090,Business Pro,Month-to-Month,2G,Active,Agent,Debit Order,North West,Wearable,BTS_NM_009,67,2025-10-06,2024-06-07T09:00:00,2024-06-09T08:24:00,0,24,649.78,2847.7,132.5,245.7,34,0.0,0,0.0,,-95.7,3,1,2,3.5,11,242.56,0,0,0,0,0,0,0
SUB00429,ACC947899,27607081892,8651585841090,Prepaid Smart,One Year,4G LTE,Active,Direct Sales,Voucher,Mpumalanga,Smartphone,BTS_PTA_012,5,2025-04-12,2024-11-03T03:00:00,2024-11-03T20:18:00,61,8,1057.18,118.6,65.2,399.5,42,0.0,0,0.0,81.7,-91.2,1,0,10,4.1,8,446.44,1,51,1,0,0,0,1
SUB00430,ACC907911,27602904076,8029224088197,Prepaid Smart,Two Year,2G,Active,Agent,Credit Card,Northern Cape,Wearable,BTS_DBN_003,18,2024-06-30,2024-06-01T08:00:00,2024-06-05T07:54:00,85,4,987.94,,599.5,310.2,41,0.0,0,0.0,426.9,-87.0,2,3,4,2.8,13,149.79,0,0,1,0,0,2,0
SUB00431,ACC412085,27606170046,9108137301085,Postpaid 999,Month-to-Month,4G LTE,Active,Agent,Voucher,Gauteng,Smartphone,BTS_EL_005,44,2024-01-24,2024-04-08T07:00:00,2024-04-10T14:24:00,49,4,1021.69,919.1,413.3,209.8,31,26.13,1,0.0,402.0,-86.9,1,2,4,1.1,14,117.93,0,0,1,0,1,0,0
SUB00432,ACC481684,27609812404,9776947252087,Postpaid 199,One Year,2G,Terminated,Direct Sales,Debit Order,Eastern Cape,Smartphone,BTS_CPT_007,12,2024-05-11,2024-01-07T09:00:00,2024-01-09T00:12:00,21,48,608.54,562.2,399.1,250.8,32,0.0,0,0.0,355.2,-53.5,0,0,6,4.7,19,0.0,0,0,0,0,0,2,0
SUB00433,ACC386737,27607079641,8844334064184,Postpaid 999,Two Year,NB-IoT,Active,Direct Sales,Debit Order,Limpopo,Router,BTS_EL_005,24,2024-01-06,2024-03-14T15:00:00,2024-03-16T11:06:00,39,24,1240.49,1366.3,82.3,97.3,37,44.7,1,127.24,269.3,-66.8,3,2,1,3.6,7,304.64,0,0,1,0,1,0,0
SUB00434,ACC693024,27605653486,9208464307184,Prepaid Basic,Month-to-Month,NB-IoT,Suspended,Retail Store,EFT,Free State,Tablet,BTS_PTA_012,30,2025-02-03,2024-10-15T14:00:00,2024-10-15T21:42:00,8,4,373.28,1627.7,324.5,228.0,28,0.0,0,0.0,34.0,-84.7,3,3,8,2.5,10,267.88,2,20,0,0,0,0,0
SUB00435,ACC146979,27609174369,8625888877096,Prepaid Smart,Two Year,2G,Suspended,Direct Sales,Debit Order,Northern Cape,Feature Phone,BTS_JHB_001,63,2025-02-28,2024-05-20T17:00:00,2024-05-24T03:48:00,51,48,751.88,2560.6,403.2,131.5,36,0.0,0,0.0,224.8,-72.7,1,0,3,1.5,9,215.76,1,12,0,1,1,0,0
SUB00436,ACC899139,27605146868,9833333059194,Postpaid 499,One Year,4G LTE,Active,Agent,Credit Card,Western Cape,Wearable,BTS_JHB_001,52,2024-07-07,2024-07-09T19:00:00,2024-07-12T19:06:00,37,8,446.92,2517.8,0.3,99.5,28,0.0,0,0.0,54.5,-102.6,0,3,10,,12,0.0,0,0,0,1,0,1,0
SUB00437,ACC763384,27607806920,9425479603193,Prepaid Basic,One Year,2G,Active,Referral,Credit Card,Free State,Tablet,BTS_NM_009,32,2025-04-13,2024-05-05T23:00:00,2024-05-08T06:48:00,63,8,1216.68,1276.2,82.7,493.8,41,0.0,0,0.0,195.3,-69.2,2,0,8,3.8,15,440.16,1,20,1,0,0,1,0
SUB00438,ACC590152,27607209533,8779646804197,Business Pro,One Year,5G,Porting Out,Referral,Mobile Money,Free State,Feature Phone,BTS_JHB_001,47,2025-06-03,2024-09-25T21:00:00,2024-09-26T16:36:00,48,4,606.74,1099.5,290.8,310.2,29,0.0,0,0.0,59.8,-61.5,1,1,8,,7,78.88,0,0,0,0,1,0,0
SUB00439,ACC722698,27608498571,8974264912098,IoT SIM,Month-to-Month,NB-IoT,Suspended,Agent,Mobile Money,North West,Router,BTS_JHB_001,75,2025-01-03,2024-08-01T23:00:00,2024-08-03T18:36:00,49,24,670.27,564.9,280.5,122.8,34,0.0,0,0.0,415.7,-58.4,1,1,7,4.2,8,405.71,0,0,0,0,2,1,0
SUB00440,ACC431740,27601345392,9139519809190,Prepaid Basic,One Year,3G,Porting Out,Retail Store,Mobile Money,Western Cape,Tablet,BTS_DBN_003,26,2024-04-10,2024-07-03T02:00:00,2024-07-03T10:54:00,15,8,1142.62,664.7,433.8,2.3,29,73.15,1,0.0,320.1,,1,1,2,2.7,18,60.79,0,0,1,1,0,0,1
SUB00441,ACC198065,27605569709,9557379714196,Prepaid Smart,Two Year,2G,Active,Online Portal,Credit Card,Eastern Cape,Smartphone,BTS_NM_009,45,2025-04-08,2024-11-12T08:00:00,2024-11-15T13:00:00,29,24,580.85,1330.0,312.2,296.8,25,0.0,0,0.0,190.1,-90.7,3,2,3,3.0,9,361.97,1,39,0,0,2,0,0
SUB00442,ACC122166,27602285208,8082182748089,Postpaid 199,Month-to-Month,NB-IoT,Active,Direct Sales,Voucher,Western Cape,Smartphone,BTS_EL_005,5,2025-06-19,2024-11-13T07:00:00,2024-11-14T12:54:00,12,8,660.35,18.0,230.0,93.0,28,0.0,0,146.28,31.9,-71.7,2,3,9,1.7,12,82.14,0,0,0,1,0,0,1
SUB00443,ACC266545,27601236326,8701323579083,Postpaid 499,Two Year,3G,Terminated,Retail Store,Mobile Money,Limpopo,Feature Phone,BTS_JHB_001,3,2025-06-14,2024-06-12T00:00:00,2024-06-14T06:12:00,35,24,1283.25,3399.0,160.5,740.1,29,0.0,0,23.89,18.6,-56.3,1,2,0,1.8,19,37.82,0,0,1,0,1,0,0
SUB00444,ACC919112,27609755368,9140211089090,Business Pro,Month-to-Month,5G,Active,Online Portal,EFT,Limpopo,Feature Phone,BTS_JHB_001,15,2024-05-05,2024-12-18T19:00:00,2024-12-21T22:06:00,80,24,641.53,1763.4,48.9,33.3,23,0.0,0,57.02,384.4,-79.2,4,0,0,4.3,5,109.27,1,36,0,0,0,0,0
SUB00445,ACC557528,27604337456,8205035394191,Prepaid Smart,One Year,NB-IoT,Active,Direct Sales,Credit Card,North West,IoT Device,BTS_DBN_003,56,2024-11-28,2024-02-13T16:00:00,2024-02-16T06:54:00,86,8,1121.13,453.1,587.9,89.8,35,0.0,0,0.0,117.3,-101.3,2,0,7,2.0,12,242.9,0,0,1,1,0,1,0
SUB00446,ACC617971,27604200129,8224804847197,Business Pro,Month-to-Month,2G,Active,Online Portal,Voucher,Northern Cape,Smartphone,BTS_EL_005,83,2024-09-11,2024-09-18T13:00:00,2024-09-21T03:24:00,24,48,550.88,2302.0,13.4,,37,16.23,1,126.96,95.3,-53.2,1,2,9,3.2,12,323.04,1,40,0,0,0,0,0
SUB00447,ACC604317,27603271255,8492737422196,Postpaid 499,One Year,2G,Active,Online Portal,EFT,Limpopo,Tablet,BTS_EL_005,32,2024-09-11,2024-09-02T03:00:00,2024-09-03T03:36:00,73,24,705.42,1495.0,595.1,1.3,22,0.0,0,0.0,438.7,-99.7,2,0,10,2.4,12,312.41,0,0,0,1,1,0,0
